block,start_date,end_date,return_pct
B1_residual_momentum,2022-11-30,2023-11-30,-11.589945527497624
B1_residual_momentum,2022-12-01,2023-12-01,-10.41974575394493
B1_residual_momentum,2022-12-02,2023-12-04,-11.759466544702246
B1_residual_momentum,2022-12-05,2023-12-05,-10.149585441488806
B1_residual_momentum,2022-12-06,2023-12-06,-10.117445858053975
B1_residual_momentum,2022-12-07,2023-12-07,-9.676745340875748
B1_residual_momentum,2022-12-08,2023-12-08,-8.578101112324743
B1_residual_momentum,2022-12-09,2023-12-11,-6.013667467945272
B1_residual_momentum,2022-12-12,2023-12-12,-5.991944326420374
B1_residual_momentum,2022-12-13,2023-12-13,-5.031305785048712
B1_residual_momentum,2022-12-14,2023-12-14,-6.606119057099614
B1_residual_momentum,2022-12-15,2023-12-15,-5.056932241468903
B1_residual_momentum,2022-12-16,2023-12-18,-3.6808805562385305
B1_residual_momentum,2022-12-19,2023-12-19,-2.999379433356031
B1_residual_momentum,2022-12-20,2023-12-20,-5.366428806038293
B1_residual_momentum,2022-12-21,2023-12-21,-5.508019391418428
B1_residual_momentum,2022-12-22,2023-12-22,-4.832242859401825
B1_residual_momentum,2022-12-23,2023-12-26,-5.4595540919856855
B1_residual_momentum,2022-12-27,2023-12-27,-5.498792496324989
B1_residual_momentum,2022-12-28,2023-12-28,-4.15730017789715
B1_residual_momentum,2022-12-29,2023-12-29,-4.661620339742411
B1_residual_momentum,2022-12-30,2024-01-02,-6.690205740595124
B1_residual_momentum,2023-01-03,2024-01-03,-7.252501693534175
B1_residual_momentum,2023-01-04,2024-01-04,-7.513208197240095
B1_residual_momentum,2023-01-05,2024-01-05,-7.139092059002428
B1_residual_momentum,2023-01-06,2024-01-08,-4.817978467491457
B1_residual_momentum,2023-01-09,2024-01-09,-4.349248637488101
B1_residual_momentum,2023-01-10,2024-01-10,-2.741068531622348
B1_residual_momentum,2023-01-11,2024-01-11,-1.946168947907112
B1_residual_momentum,2023-01-12,2024-01-12,-1.7135205696119926
B1_residual_momentum,2023-01-13,2024-01-16,-1.2871625842813095
B1_residual_momentum,2023-01-17,2024-01-17,-1.4091081320475984
B1_residual_momentum,2023-01-18,2024-01-18,-0.39393674555756597
B1_residual_momentum,2023-01-19,2024-01-19,1.3104603476392862
B1_residual_momentum,2023-01-20,2024-01-22,2.2288565697117457
B1_residual_momentum,2023-01-23,2024-01-23,1.6080542644870244
B1_residual_momentum,2023-01-24,2024-01-24,1.5955732887137586
B1_residual_momentum,2023-01-25,2024-01-25,2.3483982673308645
B1_residual_momentum,2023-01-26,2024-01-26,1.6775256359363055
B1_residual_momentum,2023-01-27,2024-01-29,3.39978439642048
B1_residual_momentum,2023-01-30,2024-01-30,3.414843605575979
B1_residual_momentum,2023-01-31,2024-01-31,2.044893506911394
B1_residual_momentum,2023-02-01,2024-02-01,3.7488678173102086
B1_residual_momentum,2023-02-02,2024-02-02,7.244544494356031
B1_residual_momentum,2023-02-03,2024-02-05,7.713183079667418
B1_residual_momentum,2023-02-06,2024-02-06,7.777105007094143
B1_residual_momentum,2023-02-07,2024-02-07,7.969682786094134
B1_residual_momentum,2023-02-08,2024-02-08,8.680744826298238
B1_residual_momentum,2023-02-09,2024-02-09,9.834650720068105
B1_residual_momentum,2023-02-10,2024-02-12,7.99932166077888
B1_residual_momentum,2023-02-13,2024-02-13,6.335853115767809
B1_residual_momentum,2023-02-14,2024-02-14,8.753667304921642
B1_residual_momentum,2023-02-15,2024-02-15,8.64475520127681
B1_residual_momentum,2023-02-16,2024-02-16,9.006382803181978
B1_residual_momentum,2023-02-17,2024-02-20,8.058703958729563
B1_residual_momentum,2023-02-21,2024-02-21,8.117438890159058
B1_residual_momentum,2023-02-22,2024-02-22,11.716747438582198
B1_residual_momentum,2023-02-23,2024-02-23,11.5670267461476
B1_residual_momentum,2023-02-24,2024-02-26,12.740086969435671
B1_residual_momentum,2023-02-27,2024-02-27,12.46463168198737
B1_residual_momentum,2023-02-28,2024-02-28,13.060831956210638
B1_residual_momentum,2023-03-01,2024-02-29,12.161570895873819
B1_residual_momentum,2023-03-02,2024-03-01,13.354396848942196
B1_residual_momentum,2023-03-03,2024-03-04,12.651684846191348
B1_residual_momentum,2023-03-06,2024-03-05,11.536020466961272
B1_residual_momentum,2023-03-07,2024-03-06,13.675019498918717
B1_residual_momentum,2023-03-08,2024-03-07,15.846754241578376
B1_residual_momentum,2023-03-09,2024-03-08,16.01717827726732
B1_residual_momentum,2023-03-10,2024-03-11,16.597584216846116
B1_residual_momentum,2023-03-13,2024-03-12,20.54585165606062
B1_residual_momentum,2023-03-14,2024-03-13,18.233061088116887
B1_residual_momentum,2023-03-15,2024-03-14,20.5879031453313
B1_residual_momentum,2023-03-16,2024-03-15,17.988567832137537
B1_residual_momentum,2023-03-17,2024-03-18,21.26810032227762
B1_residual_momentum,2023-03-20,2024-03-19,19.967093241801237
B1_residual_momentum,2023-03-21,2024-03-20,19.45609711170091
B1_residual_momentum,2023-03-22,2024-03-21,22.552569769481458
B1_residual_momentum,2023-03-23,2024-03-22,23.4698469492322
B1_residual_momentum,2023-03-24,2024-03-25,22.41522713622306
B1_residual_momentum,2023-03-27,2024-03-26,20.68009609118837
B1_residual_momentum,2023-03-28,2024-03-27,20.470548121269736
B1_residual_momentum,2023-03-29,2024-03-28,19.21097080124938
B1_residual_momentum,2023-03-31,2024-04-01,16.782350851489603
B1_residual_momentum,2023-04-03,2024-04-02,15.826518753416963
B1_residual_momentum,2023-04-04,2024-04-03,20.581059347738375
B1_residual_momentum,2023-04-05,2024-04-04,19.869822422436734
B1_residual_momentum,2023-04-06,2024-04-05,21.7573628822902
B1_residual_momentum,2023-04-06,2024-04-08,21.43758974192618
B1_residual_momentum,2023-04-10,2024-04-09,18.358469081997654
B1_residual_momentum,2023-04-11,2024-04-10,17.372060777882716
B1_residual_momentum,2023-04-12,2024-04-11,16.83911822564308
B1_residual_momentum,2023-04-13,2024-04-12,15.661139896222354
B1_residual_momentum,2023-04-14,2024-04-15,14.657404918607032
B1_residual_momentum,2023-04-17,2024-04-16,14.740862541327138
B1_residual_momentum,2023-04-18,2024-04-17,13.66517171338164
B1_residual_momentum,2023-04-19,2024-04-18,14.018686262431256
B1_residual_momentum,2023-04-20,2024-04-19,11.626628831329722
B1_residual_momentum,2023-04-21,2024-04-22,12.000962005456394
B1_residual_momentum,2023-04-24,2024-04-23,13.454085690756212
B1_residual_momentum,2023-04-25,2024-04-24,14.593225907437922
B1_residual_momentum,2023-04-26,2024-04-25,16.12738378268761
B1_residual_momentum,2023-04-27,2024-04-26,14.110312903358778
B1_residual_momentum,2023-04-28,2024-04-29,14.614319376447682
B1_residual_momentum,2023-05-01,2024-04-30,13.124408208477668
B1_residual_momentum,2023-05-02,2024-05-01,12.792060363398994
B1_residual_momentum,2023-05-03,2024-05-02,15.283522213329093
B1_residual_momentum,2023-05-04,2024-05-03,18.11136562737914
B1_residual_momentum,2023-05-05,2024-05-06,18.12579821427218
B1_residual_momentum,2023-05-08,2024-05-07,17.708212365470843
B1_residual_momentum,2023-05-09,2024-05-08,17.665075659738072
B1_residual_momentum,2023-05-10,2024-05-09,18.380834317604844
B1_residual_momentum,2023-05-11,2024-05-10,18.153512320704724
B1_residual_momentum,2023-05-12,2024-05-13,15.416049569079826
B1_residual_momentum,2023-05-15,2024-05-14,16.02015340895486
B1_residual_momentum,2023-05-16,2024-05-15,19.58216902144454
B1_residual_momentum,2023-05-17,2024-05-16,17.67106143516348
B1_residual_momentum,2023-05-18,2024-05-17,15.339600284439147
B1_residual_momentum,2023-05-19,2024-05-20,15.833012184828421
B1_residual_momentum,2023-05-22,2024-05-21,16.948930471401937
B1_residual_momentum,2023-05-23,2024-05-22,18.87228471737061
B1_residual_momentum,2023-05-24,2024-05-23,19.762058032864015
B1_residual_momentum,2023-05-25,2024-05-24,20.060906050718287
B1_residual_momentum,2023-05-26,2024-05-28,18.190699675627965
B1_residual_momentum,2023-05-30,2024-05-29,16.95600438392917
B1_residual_momentum,2023-05-31,2024-05-30,18.57286548443222
B1_residual_momentum,2023-06-01,2024-05-31,17.92984468435195
B1_residual_momentum,2023-06-02,2024-06-03,14.845266380447564
B1_residual_momentum,2023-06-05,2024-06-04,14.534843508696028
B1_residual_momentum,2023-06-06,2024-06-05,16.148581966407516
B1_residual_momentum,2023-06-07,2024-06-06,15.617889692865393
B1_residual_momentum,2023-06-08,2024-06-07,14.630982874389131
B1_residual_momentum,2023-06-09,2024-06-10,15.603055020618918
B1_residual_momentum,2023-06-12,2024-06-11,14.564334857491223
B1_residual_momentum,2023-06-13,2024-06-12,13.887554671325365
B1_residual_momentum,2023-06-14,2024-06-13,13.708675765780765
B1_residual_momentum,2023-06-15,2024-06-14,11.885440599368046
B1_residual_momentum,2023-06-16,2024-06-17,13.169422311023492
B1_residual_momentum,2023-06-16,2024-06-18,14.661688920209603
B1_residual_momentum,2023-06-21,2024-06-20,15.403386327573187
B1_residual_momentum,2023-06-22,2024-06-21,14.6967663891439
B1_residual_momentum,2023-06-23,2024-06-24,16.590286827112433
B1_residual_momentum,2023-06-26,2024-06-25,16.490893710206713
B1_residual_momentum,2023-06-27,2024-06-26,13.849639231676747
B1_residual_momentum,2023-06-28,2024-06-27,13.910815270165934
B1_residual_momentum,2023-06-29,2024-06-28,12.0988617657958
B1_residual_momentum,2023-06-30,2024-07-01,11.114879824725055
B1_residual_momentum,2023-07-03,2024-07-02,11.927839189286903
B1_residual_momentum,2023-07-03,2024-07-03,13.072029643512106
B1_residual_momentum,2023-07-06,2024-07-05,14.367242075426635
B1_residual_momentum,2023-07-07,2024-07-08,14.939234232497833
B1_residual_momentum,2023-07-10,2024-07-09,13.646398665300087
B1_residual_momentum,2023-07-11,2024-07-10,13.81761405132651
B1_residual_momentum,2023-07-12,2024-07-11,12.33288216050823
B1_residual_momentum,2023-07-13,2024-07-12,11.949652833021783
B1_residual_momentum,2023-07-14,2024-07-15,11.645065167232694
B1_residual_momentum,2023-07-17,2024-07-16,10.547617771627294
B1_residual_momentum,2023-07-18,2024-07-17,7.939133450735758
B1_residual_momentum,2023-07-19,2024-07-18,9.494803584668144
B1_residual_momentum,2023-07-20,2024-07-19,9.043389525022105
B1_residual_momentum,2023-07-21,2024-07-22,10.495632050737935
B1_residual_momentum,2023-07-24,2024-07-23,11.17143839723338
B1_residual_momentum,2023-07-25,2024-07-24,6.445203441729919
B1_residual_momentum,2023-07-26,2024-07-25,6.732367027265185
B1_residual_momentum,2023-07-27,2024-07-26,8.927181689243714
B1_residual_momentum,2023-07-28,2024-07-29,8.75724251147747
B1_residual_momentum,2023-07-31,2024-07-30,7.078250804254216
B1_residual_momentum,2023-08-01,2024-07-31,10.09455285020433
B1_residual_momentum,2023-08-02,2024-08-01,10.461081248975379
B1_residual_momentum,2023-08-03,2024-08-02,9.002097322893409
B1_residual_momentum,2023-08-04,2024-08-05,6.960898333482701
B1_residual_momentum,2023-08-07,2024-08-06,7.907423792059598
B1_residual_momentum,2023-08-08,2024-08-07,8.821178576606691
B1_residual_momentum,2023-08-09,2024-08-08,11.61784915723134
B1_residual_momentum,2023-08-10,2024-08-09,12.630318640742466
B1_residual_momentum,2023-08-11,2024-08-12,12.96427449667319
B1_residual_momentum,2023-08-14,2024-08-13,12.945871473410154
B1_residual_momentum,2023-08-15,2024-08-14,15.417421304082058
B1_residual_momentum,2023-08-16,2024-08-15,17.713514349287518
B1_residual_momentum,2023-08-17,2024-08-16,19.755703168416794
B1_residual_momentum,2023-08-18,2024-08-19,20.007255222850006
B1_residual_momentum,2023-08-21,2024-08-20,19.161645490292912
B1_residual_momentum,2023-08-22,2024-08-21,20.558426032314593
B1_residual_momentum,2023-08-23,2024-08-22,18.834210645266115
B1_residual_momentum,2023-08-24,2024-08-23,21.55996978656358
B1_residual_momentum,2023-08-25,2024-08-26,20.916062148186377
B1_residual_momentum,2023-08-28,2024-08-27,20.893814435556624
B1_residual_momentum,2023-08-29,2024-08-28,18.464528517375566
B1_residual_momentum,2023-08-30,2024-08-29,18.347274035991212
B1_residual_momentum,2023-08-31,2024-08-30,19.673119360664472
B1_residual_momentum,2023-09-01,2024-09-03,17.298735498257223
B1_residual_momentum,2023-09-05,2024-09-04,19.321505773151102
B1_residual_momentum,2023-09-06,2024-09-05,17.2722337743642
B1_residual_momentum,2023-09-07,2024-09-06,15.673106659231607
B1_residual_momentum,2023-09-08,2024-09-09,17.06148096558151
B1_residual_momentum,2023-09-11,2024-09-10,16.481907068762357
B1_residual_momentum,2023-09-12,2024-09-11,18.999621595088236
B1_residual_momentum,2023-09-13,2024-09-12,21.167050911186625
B1_residual_momentum,2023-09-14,2024-09-13,20.802686070008214
B1_residual_momentum,2023-09-15,2024-09-16,23.522301950362156
B1_residual_momentum,2023-09-18,2024-09-17,22.54817065713668
B1_residual_momentum,2023-09-19,2024-09-18,22.123715417568633
B1_residual_momentum,2023-09-20,2024-09-19,23.74853347223711
B1_residual_momentum,2023-09-21,2024-09-20,28.735555027450577
B1_residual_momentum,2023-09-22,2024-09-23,29.701894156425524
B1_residual_momentum,2023-09-25,2024-09-24,29.018418665971257
B1_residual_momentum,2023-09-26,2024-09-25,31.276578137286904
B1_residual_momentum,2023-09-27,2024-09-26,29.223006319023792
B1_residual_momentum,2023-09-28,2024-09-27,28.09084311206478
B1_residual_momentum,2023-09-29,2024-09-30,30.377176409304617
B1_residual_momentum,2023-10-02,2024-10-01,31.44782279067386
B1_residual_momentum,2023-10-03,2024-10-02,34.02868605722127
B1_residual_momentum,2023-10-04,2024-10-03,32.03090145680909
B1_residual_momentum,2023-10-05,2024-10-04,32.76312865224489
B1_residual_momentum,2023-10-06,2024-10-07,28.828198754209765
B1_residual_momentum,2023-10-09,2024-10-08,29.384267373997375
B1_residual_momentum,2023-10-10,2024-10-09,29.096334349981625
B1_residual_momentum,2023-10-11,2024-10-10,26.7284886884265
B1_residual_momentum,2023-10-12,2024-10-11,28.737438357794343
B1_residual_momentum,2023-10-13,2024-10-14,31.948627237252957
B1_residual_momentum,2023-10-16,2024-10-15,30.623932897771144
B1_residual_momentum,2023-10-17,2024-10-16,31.461913792525298
B1_residual_momentum,2023-10-18,2024-10-17,33.653155105843815
B1_residual_momentum,2023-10-19,2024-10-18,35.92730585900175
B1_residual_momentum,2023-10-20,2024-10-21,37.45500504181436
B1_residual_momentum,2023-10-23,2024-10-22,36.09722091535736
B1_residual_momentum,2023-10-24,2024-10-23,33.96206769312713
B1_residual_momentum,2023-10-25,2024-10-24,36.352048598711264
B1_residual_momentum,2023-10-26,2024-10-25,35.218202494788486
B1_residual_momentum,2023-10-27,2024-10-28,36.340478922033114
B1_residual_momentum,2023-10-30,2024-10-29,34.70246187228847
B1_residual_momentum,2023-10-31,2024-10-30,33.77889055308898
B1_residual_momentum,2023-11-01,2024-10-31,32.70521677090981
B1_residual_momentum,2023-11-02,2024-11-01,31.12634201335458
B1_residual_momentum,2023-11-03,2024-11-04,31.54336909793689
B1_residual_momentum,2023-11-06,2024-11-05,33.76508616866667
B1_residual_momentum,2023-11-07,2024-11-06,34.91599168701798
B1_residual_momentum,2023-11-08,2024-11-07,35.08663036961892
B1_residual_momentum,2023-11-09,2024-11-08,37.46939753723109
B1_residual_momentum,2023-11-10,2024-11-11,38.277293215404406
B1_residual_momentum,2023-11-13,2024-11-12,37.568723089176494
B1_residual_momentum,2023-11-14,2024-11-13,37.26475913965051
B1_residual_momentum,2023-11-15,2024-11-14,34.59846752279601
B1_residual_momentum,2023-11-16,2024-11-15,34.94077807569109
B1_residual_momentum,2023-11-17,2024-11-18,35.674369112956384
B1_residual_momentum,2023-11-20,2024-11-19,35.80891282803948
B1_residual_momentum,2023-11-21,2024-11-20,36.82768958471265
B1_residual_momentum,2023-11-22,2024-11-21,38.529725220469956
B1_residual_momentum,2023-11-22,2024-11-22,39.260107692403444
B1_residual_momentum,2023-11-24,2024-11-25,38.26493703534586
B1_residual_momentum,2023-11-27,2024-11-26,40.100989972243696
B1_residual_momentum,2023-11-28,2024-11-27,39.96959947085288
B1_residual_momentum,2023-11-30,2024-11-29,40.25079770414144
B1_residual_momentum,2023-12-01,2024-12-02,37.18153709276466
B1_residual_momentum,2023-12-04,2024-12-03,38.34764960914055
B1_residual_momentum,2023-12-05,2024-12-04,38.776700668509044
B1_residual_momentum,2023-12-06,2024-12-05,40.59009203400743
B1_residual_momentum,2023-12-07,2024-12-06,38.879502247120314
B1_residual_momentum,2023-12-08,2024-12-09,33.9312196789344
B1_residual_momentum,2023-12-11,2024-12-10,32.08114315241526
B1_residual_momentum,2023-12-12,2024-12-11,30.60014001536546
B1_residual_momentum,2023-12-13,2024-12-12,29.21921151445408
B1_residual_momentum,2023-12-14,2024-12-13,31.599229930141593
B1_residual_momentum,2023-12-15,2024-12-16,30.503863142477993
B1_residual_momentum,2023-12-18,2024-12-17,28.27148836466018
B1_residual_momentum,2023-12-19,2024-12-18,24.293106024976296
B1_residual_momentum,2023-12-20,2024-12-19,26.998637014983306
B1_residual_momentum,2023-12-21,2024-12-20,27.322103948051147
B1_residual_momentum,2023-12-22,2024-12-23,28.16059701006801
B1_residual_momentum,2023-12-22,2024-12-24,29.256991530192412
B1_residual_momentum,2023-12-27,2024-12-26,28.47593794151213
B1_residual_momentum,2023-12-28,2024-12-27,27.21822391466948
B1_residual_momentum,2023-12-29,2024-12-30,26.53592029869547
B1_residual_momentum,2023-12-29,2024-12-31,26.741165559129087
B1_residual_momentum,2024-01-03,2025-01-02,32.53913293706239
B1_residual_momentum,2024-01-04,2025-01-03,34.95316546077372
B1_residual_momentum,2024-01-05,2025-01-06,33.88840225823926
B1_residual_momentum,2024-01-08,2025-01-07,30.53940846730272
B1_residual_momentum,2024-01-09,2025-01-08,31.133029758936548
B1_residual_momentum,2024-01-11,2025-01-10,27.301287720024003
B1_residual_momentum,2024-01-12,2025-01-13,27.315506753477624
B1_residual_momentum,2024-01-12,2025-01-14,29.53066965624551
B1_residual_momentum,2024-01-16,2025-01-15,29.935038721082986
B1_residual_momentum,2024-01-17,2025-01-16,32.10238695044243
B1_residual_momentum,2024-01-18,2025-01-17,31.36728625567775
B1_residual_momentum,2024-01-22,2025-01-21,30.09030273776434
B1_residual_momentum,2024-01-23,2025-01-22,29.885685735875754
B1_residual_momentum,2024-01-24,2025-01-23,30.411101595740874
B1_residual_momentum,2024-01-25,2025-01-24,29.234652664947003
B1_residual_momentum,2024-01-26,2025-01-27,23.961272437755166
B1_residual_momentum,2024-01-29,2025-01-28,23.028819102511157
B1_residual_momentum,2024-01-30,2025-01-29,23.637577183629755
B1_residual_momentum,2024-01-31,2025-01-30,27.965724060454722
B1_residual_momentum,2024-02-01,2025-01-31,24.29459305860022
B1_residual_momentum,2024-02-02,2025-02-03,23.716766351732765
B1_residual_momentum,2024-02-05,2025-02-04,25.66119666426905
B1_residual_momentum,2024-02-06,2025-02-05,27.1052571341555
B1_residual_momentum,2024-02-07,2025-02-06,25.458440610659096
B1_residual_momentum,2024-02-08,2025-02-07,24.828583936060667
B1_residual_momentum,2024-02-09,2025-02-10,25.7349018276821
B1_residual_momentum,2024-02-12,2025-02-11,25.347096938969106
B1_residual_momentum,2024-02-13,2025-02-12,26.860635985873714
B1_residual_momentum,2024-02-14,2025-02-13,25.5433398525875
B1_residual_momentum,2024-02-15,2025-02-14,24.301657173292668
B1_residual_momentum,2024-02-16,2025-02-18,26.79152752276257
B1_residual_momentum,2024-02-20,2025-02-19,26.296804769584448
B1_residual_momentum,2024-02-21,2025-02-20,25.908199500244166
B1_residual_momentum,2024-02-22,2025-02-21,19.49889410071126
B1_residual_momentum,2024-02-23,2025-02-24,17.821314882870997
B1_residual_momentum,2024-02-26,2025-02-25,16.327238268220846
B1_residual_momentum,2024-02-27,2025-02-26,17.542544860748798
B1_residual_momentum,2024-02-28,2025-02-27,15.405404370181852
B1_residual_momentum,2024-02-29,2025-02-28,17.243945305679077
B1_residual_momentum,2024-03-01,2025-03-03,15.307851474834045
B1_residual_momentum,2024-03-04,2025-03-04,11.670721128196293
B1_residual_momentum,2024-03-05,2025-03-05,13.291185485040092
B1_residual_momentum,2024-03-06,2025-03-06,9.638578540496523
B1_residual_momentum,2024-03-07,2025-03-07,8.052246668124784
B1_residual_momentum,2024-03-08,2025-03-10,7.708874584320835
B1_residual_momentum,2024-03-11,2025-03-11,9.019635685032368
B1_residual_momentum,2024-03-12,2025-03-12,7.88057852461157
B1_residual_momentum,2024-03-13,2025-03-13,7.733855347185203
B1_residual_momentum,2024-03-14,2025-03-14,10.85434625188113
B1_residual_momentum,2024-03-15,2025-03-17,13.726746545575953
B1_residual_momentum,2024-03-18,2025-03-18,11.241766995830083
B1_residual_momentum,2024-03-19,2025-03-19,11.808538000569001
B1_residual_momentum,2024-03-20,2025-03-20,11.004968918084979
B1_residual_momentum,2024-03-21,2025-03-21,10.047105769173982
B1_residual_momentum,2024-03-22,2025-03-24,12.22044606923749
B1_residual_momentum,2024-03-25,2025-03-25,12.390198977806044
B1_residual_momentum,2024-03-26,2025-03-26,12.440745390841833
B1_residual_momentum,2024-03-27,2025-03-27,11.331591078584257
B1_residual_momentum,2024-03-28,2025-03-28,10.536380549373781
B1_residual_momentum,2024-03-28,2025-03-31,11.927430428885888
B1_residual_momentum,2024-04-01,2025-04-01,11.745900785784013
B1_residual_momentum,2024-04-02,2025-04-02,12.495825434711193
B1_residual_momentum,2024-04-03,2025-04-03,11.63297968555237
B1_residual_momentum,2024-04-04,2025-04-04,13.337881832185051
B1_residual_momentum,2024-04-05,2025-04-07,11.67463898438541
B1_residual_momentum,2024-04-08,2025-04-08,11.968704027037735
B1_residual_momentum,2024-04-09,2025-04-09,13.233604357614027
B1_residual_momentum,2024-04-10,2025-04-10,13.339332134753068
B1_residual_momentum,2024-04-11,2025-04-11,13.195177813357795
B1_residual_momentum,2024-04-12,2025-04-14,14.277319878593264
B1_residual_momentum,2024-04-15,2025-04-15,15.269535051386619
B1_residual_momentum,2024-04-16,2025-04-16,14.228496255296207
B1_residual_momentum,2024-04-17,2025-04-17,14.734310084508584
B1_residual_momentum,2024-04-19,2025-04-21,17.412431500146553
B1_residual_momentum,2024-04-22,2025-04-22,17.03681687534726
B1_residual_momentum,2024-04-23,2025-04-23,15.081170971258562
B1_residual_momentum,2024-04-24,2025-04-24,15.251694194221187
B1_residual_momentum,2024-04-25,2025-04-25,15.228154961868734
B1_residual_momentum,2024-04-26,2025-04-28,15.444050145809873
B1_residual_momentum,2024-04-29,2025-04-29,14.817301740664002
B1_residual_momentum,2024-04-30,2025-04-30,15.79095895056215
B1_residual_momentum,2024-05-01,2025-05-01,17.519203985340283
B1_residual_momentum,2024-05-02,2025-05-02,16.622713102923402
B1_residual_momentum,2024-05-03,2025-05-05,15.749536075380544
B1_residual_momentum,2024-05-06,2025-05-06,13.525257111262468
B1_residual_momentum,2024-05-07,2025-05-07,13.712200457783453
B1_residual_momentum,2024-05-08,2025-05-08,13.61086805908933
B1_residual_momentum,2024-05-09,2025-05-09,12.651838672776684
B1_residual_momentum,2024-05-10,2025-05-12,12.789344796646528
B1_residual_momentum,2024-05-13,2025-05-13,13.831144241006177
B1_residual_momentum,2024-05-14,2025-05-14,13.328253219582443
B1_residual_momentum,2024-05-15,2025-05-15,11.392714165893203
B1_residual_momentum,2024-05-16,2025-05-16,12.196561571783949
B1_residual_momentum,2024-05-17,2025-05-19,12.393122126982291
B1_residual_momentum,2024-05-20,2025-05-20,12.243008773523112
B1_residual_momentum,2024-05-21,2025-05-21,11.55607231003013
B1_residual_momentum,2024-05-22,2025-05-22,11.838841714832405
B1_residual_momentum,2024-05-23,2025-05-23,11.691458227079977
B1_residual_momentum,2024-05-24,2025-05-27,10.15216418218281
B1_residual_momentum,2024-05-28,2025-05-28,10.585829984664175
B1_residual_momentum,2024-05-29,2025-05-29,11.68354754186618
B1_residual_momentum,2024-05-30,2025-05-30,11.464623870701928
B1_residual_momentum,2024-05-31,2025-06-02,11.999974259438462
B1_residual_momentum,2024-06-03,2025-06-03,13.194983564322648
B1_residual_momentum,2024-06-04,2025-06-04,12.744928173029013
B1_residual_momentum,2024-06-05,2025-06-05,11.155382271580038
B1_residual_momentum,2024-06-06,2025-06-06,13.179684195625029
B1_residual_momentum,2024-06-07,2025-06-09,12.88531263829702
B1_residual_momentum,2024-06-10,2025-06-10,11.69730550862489
B1_residual_momentum,2024-06-11,2025-06-11,12.144909825859717
B1_residual_momentum,2024-06-12,2025-06-12,12.788702427438569
B1_residual_momentum,2024-06-13,2025-06-13,12.758957962054684
B1_residual_momentum,2024-06-14,2025-06-16,13.830014103137556
B1_residual_momentum,2024-06-17,2025-06-17,12.258004764491815
B1_residual_momentum,2024-06-18,2025-06-18,11.102809963378046
B1_residual_momentum,2024-06-20,2025-06-20,10.975009587995466
B1_residual_momentum,2024-06-21,2025-06-23,12.962770653681854
B1_residual_momentum,2024-06-24,2025-06-24,12.725533716005245
B1_residual_momentum,2024-06-25,2025-06-25,11.60158746404858
B1_residual_momentum,2024-06-26,2025-06-26,13.753380974058715
B1_residual_momentum,2024-06-27,2025-06-27,13.83375365722188
B1_residual_momentum,2024-06-28,2025-06-30,15.861980541354193
B1_residual_momentum,2024-07-01,2025-07-01,13.632742063500448
B1_residual_momentum,2024-07-02,2025-07-02,12.557710723344062
B1_residual_momentum,2024-07-03,2025-07-03,12.808895520441578
B1_residual_momentum,2024-07-05,2025-07-07,14.019575809367035
B1_residual_momentum,2024-07-08,2025-07-08,12.396072939903991
B1_residual_momentum,2024-07-09,2025-07-09,13.15326761046116
B1_residual_momentum,2024-07-10,2025-07-10,11.854474733223096
B1_residual_momentum,2024-07-11,2025-07-11,11.386268033217473
B1_residual_momentum,2024-07-12,2025-07-14,12.712152424740308
B1_residual_momentum,2024-07-15,2025-07-15,12.099273536892907
B1_residual_momentum,2024-07-16,2025-07-16,12.337223137455599
B1_residual_momentum,2024-07-17,2025-07-17,15.457065314013342
B1_residual_momentum,2024-07-18,2025-07-18,15.215110680872467
B1_residual_momentum,2024-07-19,2025-07-21,16.888978554413427
B1_residual_momentum,2024-07-22,2025-07-22,15.001476030938798
B1_residual_momentum,2024-07-23,2025-07-23,15.919303841670441
B1_residual_momentum,2024-07-24,2025-07-24,20.039402978397035
B1_residual_momentum,2024-07-25,2025-07-25,22.181537598949962
B1_residual_momentum,2024-07-26,2025-07-28,19.2088800389673
B1_residual_momentum,2024-07-29,2025-07-29,18.824817897427938
B1_residual_momentum,2024-07-30,2025-07-30,20.64326803356691
B1_residual_momentum,2024-07-31,2025-07-31,17.71940778159209
B1_residual_momentum,2024-08-01,2025-08-01,18.67094489538472
B1_residual_momentum,2024-08-02,2025-08-04,22.552149102196452
B1_residual_momentum,2024-08-05,2025-08-05,25.97966086468435
B1_residual_momentum,2024-08-06,2025-08-06,24.008972335182488
B1_residual_momentum,2024-08-07,2025-08-07,23.970815361914056
B1_residual_momentum,2024-08-08,2025-08-08,21.775923322876167
B1_residual_momentum,2024-08-09,2025-08-11,20.05330418985163
B1_residual_momentum,2024-08-12,2025-08-12,20.212840377694043
B1_residual_momentum,2024-08-13,2025-08-13,18.27506947552444
B1_residual_momentum,2024-08-14,2025-08-14,15.339127627847926
B1_residual_momentum,2024-08-15,2025-08-15,13.69809236053079
B1_residual_momentum,2024-08-16,2025-08-18,14.603365951831426
B1_residual_momentum,2024-08-19,2025-08-19,12.184814543595856
B1_residual_momentum,2024-08-20,2025-08-20,12.842019082514389
B1_residual_momentum,2024-08-21,2025-08-21,11.62783934172882
B1_residual_momentum,2024-08-22,2025-08-22,12.175550881537589
B1_residual_momentum,2024-08-23,2025-08-25,10.823067404933372
B1_residual_momentum,2024-08-26,2025-08-26,12.005258186622925
